name,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,mhi,emhi,grpsig_gapper,grprproj_smooth,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_dyn_gapper,grpsig_smooth,logmh,grpn,grprproj,grp,grpsig_stack,logmh_dyn_smooth
rs0944 ,0.01,0.37,0.02,0.01,0.08,0.05,14.67,0.1,-99.0,19.43,0.04,2.9247304,0.05,0.2,0.19,0.13,195.21387,0.07,-99.0,15.61,2.53,17.71,16.27,17.23,0.59,1.83,-0.05,-99.0,17.03,0.81,0.23,5.74,-99.0,0.03,2.82,3.7,1.58,1.36,8.47,-99.0,5485.6,-99.0,0.07,-17.31,2.7,16.86,0.24,0.03,0.05,5485.6,0.23,0.22,0.03,15.18,18.72,0,985537000.0,115946000.0,0.0,0.0,0.0,-17.3138,0.0,0.0,0.0,0.0,10.8677,1.0,0.0,9592.0,0.0,0.0
rs0945 ,0.01,0.25,0.02,0.01,0.2,0.05,13.57,0.09,13.45,17.82,0.03,2.8326372,0.05,0.46,-99.0,0.12,195.2499,0.06,0.37,14.49,11.53,16.17,-99.0,15.65,0.4,1.49,-0.11,13.47,15.23,0.68,0.22,60.12,0.29,0.25,2.54,3.33,1.45,1.3,9.15,-99.0,6888.25,-99.0,0.16,-19.38,2.28,15.44,0.22,0.03,0.29,6883.3,0.03,0.4,0.09,14.19,16.82,1,3194750000.0,182557000.0,0.0,0.0,0.0,-19.231,0.0,0.0,0.0,0.0,11.2739,1.0,0.0,6059.0,0.0,0.0
rs0946 ,0.02,0.36,0.03,0.01,0.3,0.06,-99.0,0.11,-99.0,19.09,0.04,4.4695442,0.06,-99.0,0.5,0.14,195.35427,0.08,-99.0,15.09,9.83,17.52,16.6,16.8,0.57,1.78,0.12,-99.0,16.91,0.81,0.26,31.17,-99.0,0.03,2.8,3.65,1.59,1.38,8.79,-99.0,6934.69,-99.0,0.13,-18.27,2.63,16.44,0.26,0.03,0.53,6976.2,0.08,0.2,0.03,15.44,18.0,1,2015820000.0,164079000.0,0.0,0.0,0.0,-18.3261,0.0,0.0,0.0,0.0,11.0819,1.0,0.0,8524.0,0.0,0.0
rs0947 ,0.02,0.43,0.03,0.01,0.4,0.06,-99.0,0.12,12.68,18.19,0.05,3.1007898,0.03,-99.0,-99.0,0.16,195.49342,0.08,0.18,13.94,12.66,16.07,-99.0,15.58,0.69,2.05,-0.06,13.3,15.31,0.21,0.28,28.61,0.2,0.03,3.24,4.19,1.88,1.62,9.47,-99.0,6916.08,-99.0,0.04,-19.48,3.0,15.06,0.29,0.04,0.1,6916.1,0.03,0.19,0.02,12.97,17.31,1,2050350000.0,230377000.0,0.0,0.0,0.0,-19.4361,0.0,0.0,0.0,0.0,11.3249,1.0,0.0,5215.0,0.0,0.0
rs0948 ,0.02,0.3,0.02,0.01,0.89,0.06,13.44,0.1,14.09,18.11,0.04,3.3759288,0.05,0.45,0.59,0.14,195.60066,0.08,0.28,15.06,12.18,16.47,15.12,16.08,0.47,1.59,-0.13,14.05,15.84,0.53,0.25,25.73,0.31,0.02,2.62,3.41,1.51,1.34,9.11,-99.0,6941.49,-99.0,0.03,-18.98,2.37,15.84,0.26,0.03,0.11,6937.5,0.04,0.39,0.02,14.15,17.63,1,3222080000.0,208624000.0,0.0,0.0,0.0,-18.9704,0.0,0.0,0.0,0.0,11.2129,1.0,0.0,6098.0,0.0,0.0
rs0949 ,0.01,0.1,0.02,0.01,0.41,0.05,15.91,0.09,-99.0,19.43,0.04,0.40699441,0.05,0.49,0.98,0.13,195.71706,0.07,-99.0,-99.0,1.59,18.33,17.28,18.15,0.16,1.12,0.23,-99.0,18.13,0.93,0.22,5.25,-99.0,0.03,1.93,2.64,0.97,0.91,7.83,-99.0,6186.1,-99.0,0.04,-16.65,1.83,18.07,0.23,0.03,0.1,6186.1,0.08,-99.0,0.02,16.51,19.07,0,417284000.0,0.0,0.0,0.0,0.0,-16.6528,0.0,0.0,0.0,0.0,10.6226,1.0,0.0,9593.0,0.0,0.0
rs0950 ,0.02,0.41,0.03,0.01,0.23,0.07,13.78,0.13,14.16,18.26,0.05,4.5318915,0.03,0.48,0.51,0.18,196.11726,0.1,0.49,14.64,7.87,16.47,15.12,15.97,0.63,1.79,0.2,14.1,15.76,0.52,0.32,31.68,0.22,0.03,2.88,3.68,1.71,1.49,9.41,-99.0,6988.29,-99.0,0.13,-19.13,2.59,15.51,0.33,0.04,0.13,6991.7,0.06,0.22,0.02,13.83,17.5,1,1812890000.0,188353000.0,0.0,0.0,0.0,-19.0766,0.0,0.0,0.0,0.0,11.2389,1.0,0.0,7779.0,0.0,0.0
rs0951 ,0.02,0.73,0.02,0.01,-99.0,0.05,-99.0,0.1,11.87,19.55,0.04,2.9637554,0.09,-99.0,-99.0,0.13,196.17447,0.07,0.19,12.53,5.27,15.12,-99.0,14.35,1.07,2.38,-0.02,11.84,13.96,0.76,0.24,17.55,0.11,0.02,3.88,4.76,2.57,2.23,10.23,-99.0,5420.42,-99.0,0.1,-20.17,3.26,13.72,0.25,0.03,0.11,5435.5,0.22,0.1,0.03,-99.0,16.78,1,535156000.0,0.0,0.0,0.0,0.0,-20.2908,0.0,0.0,0.0,0.0,11.5779,1.0,0.0,3615.0,0.0,0.0
rs0952 ,0.02,0.2,0.03,0.01,0.88,0.07,15.89,0.13,14.38,19.1,0.05,4.8997636,0.05,0.58,0.62,0.17,196.30644,0.09,0.95,-99.0,5.5,17.87,17.16,17.61,0.32,1.36,0.12,-99.0,17.48,0.35,0.31,15.84,-99.0,0.05,2.33,3.1,1.29,1.17,8.35,-99.0,7122.51,-99.0,0.06,-17.52,2.13,17.28,0.31,0.04,0.13,7112.7,0.5,-99.0,0.03,15.97,18.81,0,717705000.0,227040000.0,0.0,0.0,0.0,-17.5449,0.0,0.0,0.0,0.0,10.9319,1.0,0.0,1339.0,0.0,0.0
rs0953 ,0.02,0.61,0.03,0.01,0.08,0.07,11.49,0.12,11.41,17.48,0.05,1.7925821,0.02,0.03,0.04,0.17,196.49215,0.09,0.04,12.44,4.34,14.92,12.95,14.23,0.92,2.28,0.02,11.84,13.86,0.87,0.3,14.46,0.11,0.04,3.62,4.55,2.26,1.94,10.31,-99.0,6430.94,-99.0,0.02,-20.68,3.21,13.62,0.31,0.04,0.07,6430.8,0.06,0.03,0.02,11.72,16.32,1,202829000.0,43169400.0,0.0,0.0,0.0,-20.6711,0.0,0.0,0.0,0.0,11.7229,1.0,0.0,3618.0,0.0,0.0
rs0954 ,0.02,0.78,0.03,0.01,0.02,0.06,10.64,0.11,10.61,18.33,0.04,3.9565356,0.03,0.01,0.04,0.15,196.49437,0.08,0.06,11.63,20.75,14.67,12.25,13.82,1.18,2.83,-0.12,10.92,13.36,0.22,0.27,49.9,0.02,0.02,4.5,5.52,2.86,2.45,10.75,-99.0,6923.82,-99.0,0.05,-21.24,3.84,13.01,0.28,0.04,0.23,6919.5,0.03,0.06,0.03,11.01,16.33,1,11829900000.0,415086000.0,0.0,0.0,0.0,-21.2649,0.0,0.0,0.0,0.0,11.9939,1.0,0.0,3619.0,0.0,0.0
rs0955 ,0.02,0.39,0.03,0.01,-99.0,0.06,14.15,0.11,14.0,19.09,0.04,4.1501408,0.38,0.41,0.69,0.15,196.584,0.08,1.87,14.91,12.97,17.62,16.17,16.99,0.63,1.97,0.89,-99.0,16.68,0.67,0.26,32.9,-99.0,0.39,2.98,3.92,1.64,1.4,8.85,-99.0,7011.61,-99.0,0.35,-18.09,2.91,16.29,0.27,0.03,3.28,7025.6,0.07,0.77,0.18,-99.0,18.77,0,1613320000.0,294421000.0,0.0,0.0,0.0,-18.0918,0.0,0.0,0.0,0.0,11.0359,1.0,0.0,2451.0,0.0,0.0
rs0956 ,0.01,0.35,0.02,0.01,-99.0,0.05,-99.0,0.09,-99.0,20.92,0.04,1.5317731,0.13,-99.0,-99.0,0.13,196.63998,0.07,-99.0,-99.0,3.96,19.14,-99.0,18.76,0.55,1.77,0.05,-99.0,18.59,0.35,0.22,8.55,-99.0,0.05,2.97,3.87,1.75,1.54,7.91,-99.0,5748.2,-99.0,0.05,-15.88,2.67,17.92,0.23,0.03,0.27,5748.2,0.65,-99.0,0.04,-99.0,20.25,0,500814000.0,0.0,0.0,0.0,0.0,-15.8815,0.0,0.0,0.0,0.0,10.1313,1.0,0.0,9594.0,0.0,0.0
rs0957 ,0.01,0.22,0.02,0.01,0.46,0.05,15.12,0.1,-99.0,18.65,0.04,4.4616008,0.03,0.28,0.26,0.13,196.64751,0.07,-99.0,15.63,4.88,17.25,16.26,16.96,0.35,1.43,0.07,-99.0,16.8,0.4,0.23,13.88,-99.0,0.03,2.36,3.13,1.28,1.15,8.53,-99.0,6308.56,-99.0,0.04,-17.88,2.2,16.66,0.24,0.03,0.06,6298.0,0.12,0.22,0.03,15.14,18.19,1,2827370000.0,171935000.0,0.0,0.0,0.0,-17.8866,0.0,0.0,0.0,0.0,10.9999,1.0,0.0,6153.0,0.0,0.0
rs0958 ,0.02,0.29,0.03,0.01,0.31,0.06,12.15,0.11,12.27,16.55,0.04,2.0034916,0.05,0.36,0.1,0.15,196.82867,0.08,0.08,13.25,8.69,14.98,13.8,14.6,0.46,1.6,-0.07,12.65,14.4,0.88,0.26,17.32,0.11,0.02,2.58,3.39,1.45,1.28,9.49,-99.0,5723.16,-99.0,0.02,-20.04,2.4,14.25,0.27,0.03,0.03,5720.6,0.02,0.1,0.03,12.85,15.97,1,1213640000.0,94569300.0,0.0,0.0,0.0,-20.0265,0.0,0.0,0.0,0.0,11.4929,1.0,0.0,3626.0,0.0,0.0
rs0959 ,0.01,0.18,0.02,0.01,0.45,0.05,-99.0,0.1,-99.0,18.34,0.04,2.3270435,0.05,-99.0,-99.0,0.13,196.87878,0.07,-99.0,15.57,6.02,17.08,-99.0,16.84,0.3,1.38,0.02,14.48,16.74,0.25,0.23,14.24,0.49,0.03,2.26,3.05,1.18,1.06,8.33,-99.0,5024.37,-99.0,0.02,-17.5,2.17,16.55,0.24,0.03,0.04,5022.1,0.07,0.18,0.03,15.28,18.04,1,1372670000.0,109327000.0,0.0,0.0,0.0,-17.5036,0.0,0.0,0.0,0.0,10.9249,1.0,0.0,841.0,0.0,0.0
rs0960 ,0.02,0.12,0.02,0.01,0.3,0.06,14.75,0.1,-99.0,17.59,0.04,4.7516132,0.08,0.52,0.4,0.14,197.04919,0.07,-99.0,15.46,6.67,16.6,15.65,16.41,0.2,1.18,-0.11,-99.0,16.35,0.35,0.25,13.04,-99.0,0.02,1.98,2.7,1.0,0.92,8.51,-99.0,5752.17,-99.0,0.04,-18.24,1.9,16.2,0.25,0.03,-99.0,5769.3,0.03,0.15,0.02,14.72,-99.0,1,4328390000.0,112217000.0,0.0,0.0,0.0,-18.2409,0.0,0.0,0.0,0.0,11.0649,1.0,0.0,6168.0,0.0,0.0
rs0961 ,0.02,0.33,0.03,0.01,0.43,0.06,15.89,0.11,-99.0,19.93,0.04,4.367612,0.12,0.36,0.32,0.14,197.05686,0.08,-99.0,-99.0,5.86,17.89,16.5,17.43,0.5,1.57,-0.04,-99.0,17.21,0.38,0.25,12.68,-99.0,0.04,2.72,3.48,1.65,1.47,8.63,-99.0,7146.65,-99.0,0.03,-17.69,2.33,17.03,0.26,0.03,0.14,7113.8,0.1,-99.0,0.04,15.67,18.98,0,1512970000.0,242493000.0,28.5467,59.1417,59.1417,-20.8809,11.1009,26.0174,11.1815,59.1417,11.8149,4.0,0.063688,1957.0,59.1417,12.0607
rs0962 ,0.01,0.47,0.02,0.01,0.2,0.05,14.22,0.1,-99.0,19.87,0.04,1.0022883,0.1,0.73,0.14,0.13,197.20865,0.07,-99.0,15.64,2.66,17.37,15.75,16.83,0.71,1.88,0.14,14.09,16.55,0.83,0.24,7.71,0.55,0.02,3.1,3.9,1.94,1.7,8.91,-99.0,5416.11,-99.0,0.02,-17.69,2.67,16.3,0.24,0.03,0.04,5423.8,0.1,0.16,0.02,14.65,18.61,1,68999500.0,10967400.0,48.354,112.264,112.264,-22.1442,12.1629,47.5179,12.1781,112.264,12.5209,4.0,0.22024,3641.0,112.264,12.9251
rs0963 ,0.01,0.22,0.02,0.01,0.6,0.05,15.36,0.09,-99.0,18.8,0.03,0.79474004,0.15,2.11,0.79,0.12,197.21219,0.06,-99.0,15.62,6.02,17.32,16.19,17.08,0.35,1.47,0.04,14.97,16.89,0.74,0.21,12.73,0.23,0.03,2.41,3.22,1.3,1.16,8.33,-99.0,5416.11,-99.0,0.04,-17.32,2.28,16.84,0.22,0.03,0.06,5177.0,0.07,1.68,0.03,15.29,18.3,0,1135940000.0,154901000.0,48.354,112.264,112.264,-22.1442,12.1629,47.5179,12.1781,112.264,12.5209,4.0,0.22024,3641.0,112.264,12.9251
rs0964 ,0.02,0.6,0.03,0.01,0.31,0.06,15.04,0.11,14.39,17.89,0.04,0.88373333,0.05,1.31,0.47,0.15,197.33214,0.08,0.55,15.82,6.48,17.76,16.23,17.11,0.87,2.06,-0.05,-99.0,16.81,0.68,0.26,19.04,-99.0,0.03,3.38,4.14,2.19,1.93,8.83,-99.0,5416.11,-99.0,0.13,-17.43,2.82,16.55,0.27,0.03,0.22,5451.7,0.95,0.22,0.03,15.5,19.06,1,59765400.0,6607290.0,48.354,112.264,112.264,-22.1442,12.1629,47.5179,12.1781,112.264,12.5209,4.0,0.22024,3641.0,112.264,12.9251
rs0965 ,0.02,0.77,0.03,0.01,0.17,0.07,9.67,0.12,9.54,18.1,0.05,0.85719106,0.05,0.11,0.04,0.17,197.38268,0.09,0.05,10.52,21.91,13.22,11.11,12.41,1.13,2.48,-0.04,9.82,11.98,0.77,0.29,54.98,0.06,0.02,4.06,4.99,2.72,2.36,11.09,-99.0,5416.11,-99.0,0.02,-22.1,3.41,11.75,0.3,0.04,0.13,5377.8,0.15,0.29,0.02,9.93,15.01,1,779654000.0,0.0,48.354,112.264,112.264,-22.1442,12.1629,47.5179,12.1781,112.264,12.5209,4.0,0.22024,3641.0,112.264,12.9251
rs0966 ,0.02,0.62,0.03,0.01,0.06,0.08,-99.0,0.14,9.08,15.05,0.05,1.6733155,0.02,-99.0,0.02,0.19,197.38791,0.1,0.21,9.95,32.83,12.43,10.56,11.74,0.93,2.2,-0.12,9.3,11.36,0.77,0.33,64.68,0.12,0.02,3.53,4.41,2.26,1.94,11.23,-99.0,5545.33,-99.0,0.02,-22.86,3.09,11.14,0.34,0.04,0.03,5558.0,0.02,0.11,0.02,9.43,13.86,1,10146700000.0,215719000.0,0.0,0.0,0.0,-22.8461,0.0,0.0,0.0,0.0,13.1159,1.0,0.0,3642.0,0.0,0.0
rs0967 ,0.02,0.34,0.03,0.01,0.04,0.08,13.43,0.14,13.37,18.07,0.06,1.6232639,0.04,0.06,0.15,0.2,197.39318,0.1,0.2,14.28,4.56,16.32,14.78,15.85,0.55,1.77,-0.05,13.68,15.64,0.48,0.35,11.52,0.04,0.03,2.81,3.68,1.6,1.39,9.09,-99.0,5846.83,-99.0,0.02,-18.86,2.63,15.45,0.36,0.05,0.03,5846.8,0.04,0.09,0.04,13.75,17.32,1,10204100000.0,310066000.0,0.0,0.0,0.0,-18.8252,0.0,0.0,0.0,0.0,11.1819,1.0,0.0,5979.0,0.0,0.0
rs0968 ,0.02,0.15,0.02,0.01,0.27,0.05,15.5,0.1,-99.0,19.05,0.04,2.2849451,0.05,0.2,0.38,0.13,197.4217,0.07,-99.0,15.66,5.37,17.7,16.85,17.44,0.24,1.22,0.02,-99.0,17.21,0.47,0.24,17.85,-99.0,0.04,2.17,2.9,1.2,1.11,8.27,-99.0,6480.29,-99.0,0.12,-17.46,1.95,17.17,0.25,0.03,0.07,6479.5,0.32,0.32,0.1,16.0,18.58,1,912940000.0,100204000.0,0.0,0.0,0.0,-17.4851,0.0,0.0,0.0,0.0,10.9229,1.0,0.0,840.0,0.0,0.0
rs0969 ,0.02,0.24,0.03,0.01,0.34,0.08,14.64,0.14,-99.0,18.51,0.06,0.94915357,0.2,1.11,0.51,0.19,197.51949,0.1,-99.0,14.97,13.93,16.38,15.31,16.0,0.36,1.36,-0.06,14.03,15.56,0.83,0.34,53.94,1.37,0.13,2.51,3.26,1.51,1.39,8.79,-99.0,5416.11,-99.0,0.12,-18.58,2.11,15.42,0.35,0.05,0.22,5522.5,0.03,0.3,0.11,14.65,17.02,1,1028220000.0,88133000.0,48.354,112.264,112.264,-22.1442,12.1629,47.5179,12.1781,112.264,12.5209,4.0,0.22024,3641.0,112.264,12.9251
rs0970 ,0.01,0.21,0.02,0.01,0.05,0.05,12.69,0.09,12.62,16.76,0.03,2.0257623,0.09,0.1,0.3,0.12,197.58055,0.07,0.66,13.47,15.99,15.03,13.87,14.63,0.34,1.34,-0.06,12.78,14.46,0.59,0.22,56.5,0.28,0.02,2.4,3.15,1.4,1.27,9.33,-99.0,5423.5,-99.0,0.08,-19.88,2.09,14.24,0.22,0.03,0.05,5408.0,0.02,0.28,0.08,12.95,15.95,1,4028610000.0,126774000.0,0.0,0.0,0.0,-19.773,0.0,0.0,0.0,0.0,11.4129,1.0,0.0,3649.0,0.0,0.0
rs0971 ,0.02,0.22,0.03,0.01,0.5,0.07,16.78,0.13,-99.0,20.33,0.05,0.87534992,0.05,1.26,1.01,0.18,197.75174,0.1,-99.0,-99.0,5.56,18.59,17.41,18.22,0.34,1.35,0.11,-99.0,18.08,0.32,0.32,12.59,-99.0,0.03,2.44,3.2,1.43,1.31,7.91,-99.0,5688.9,-99.0,0.02,-16.43,2.11,18.12,0.33,0.04,0.15,5688.9,0.2,-99.0,0.03,16.56,19.55,0,475469000.0,0.0,0.0,0.0,0.0,-16.4257,0.0,0.0,0.0,0.0,10.5058,1.0,0.0,9595.0,0.0,0.0
rs0972 ,0.02,0.74,0.03,0.01,0.13,0.06,12.58,0.12,12.44,20.53,0.05,3.6874893,0.06,0.07,0.08,0.16,197.87107,0.08,0.06,13.46,2.57,16.01,13.92,15.24,1.08,2.4,-0.05,12.31,14.86,0.76,0.28,11.3,0.29,0.02,3.92,4.83,2.6,2.26,9.93,-99.0,5871.8,-99.0,0.02,-19.47,3.31,14.59,0.29,0.04,0.05,5870.5,0.29,0.07,0.03,12.79,17.67,1,1877930000.0,152983000.0,0.0,0.0,0.0,-19.4704,0.0,0.0,0.0,0.0,11.3319,1.0,0.0,5241.0,0.0,0.0
rs0973 ,0.02,0.26,0.03,0.01,-99.0,0.07,15.3,0.13,14.34,18.69,0.05,1.5257308,0.08,0.6,0.43,0.18,197.88711,0.1,0.27,15.97,6.07,17.46,16.51,17.15,0.43,1.59,-0.11,-99.0,16.98,0.91,0.32,13.44,-99.0,0.03,2.43,3.26,1.27,1.1,8.37,-99.0,5409.33,-99.0,0.04,-17.39,2.42,16.6,0.33,0.04,0.06,5420.9,0.16,0.48,0.03,-99.0,18.35,1,523673000.0,70766700.0,0.0,0.0,0.0,-17.4408,0.0,0.0,0.0,0.0,10.9149,1.0,0.0,832.0,0.0,0.0
rs0974 ,0.02,0.62,0.04,0.01,-99.0,0.08,10.76,0.15,10.66,17.01,0.06,0.66595377,0.02,0.02,0.01,0.21,197.9061,0.11,0.05,11.67,12.13,14.28,12.19,13.57,0.93,2.35,-0.1,11.0,13.2,0.49,0.37,24.56,0.04,0.03,3.74,4.68,2.32,2.0,10.45,-99.0,5561.98,-99.0,0.02,-21.02,3.3,12.95,0.38,0.05,0.03,5518.6,0.02,0.03,0.02,-99.0,15.7,1,2610920000.0,190685000.0,86.5136,87.6468,87.6468,-21.0848,12.0854,69.0278,12.2815,87.6468,11.9029,2.0,0.0873051,3658.0,87.6468,12.4638
rs0975 ,0.02,0.41,0.03,0.01,0.28,0.07,15.48,0.13,-99.0,19.87,0.05,2.1111961,0.07,0.75,0.23,0.18,197.95613,0.1,-99.0,15.82,2.99,18.01,16.39,17.5,0.63,1.83,-0.1,-99.0,17.25,0.52,0.32,6.09,-99.0,0.03,3.02,3.86,1.82,1.6,8.57,-99.0,5671.66,-99.0,0.03,-17.2,2.67,17.04,0.33,0.04,0.07,5828.5,0.59,0.31,0.04,15.35,19.21,0,495860000.0,0.0,92.3628,98.4775,98.4775,-19.8724,12.2951,73.6948,12.4912,98.4775,11.4419,2.0,0.124129,5999.0,98.4775,12.5806
rs0976 ,0.02,0.15,0.03,0.01,0.38,0.07,14.72,0.13,-99.0,18.39,0.05,1.9572524,0.06,1.14,0.73,0.17,197.9917,0.09,-99.0,-99.0,5.83,17.27,16.14,16.99,0.25,1.27,0.03,14.63,16.86,0.86,0.31,11.86,0.45,0.04,2.11,2.86,1.09,1.0,8.31,-99.0,5671.66,-99.0,0.03,-17.62,2.01,16.89,0.32,0.04,0.09,5614.9,0.05,-99.0,0.02,15.6,18.03,1,558732000.0,62419700.0,92.3628,98.4775,98.4775,-19.8724,12.2951,73.6948,12.4912,98.4775,11.4419,2.0,0.124129,5999.0,98.4775,12.5806
rs0977 ,0.02,0.19,0.03,0.01,-99.0,0.07,14.67,0.12,-99.0,18.24,0.05,0.59232883,0.35,0.86,-99.0,0.16,198.00806,0.09,-99.0,-99.0,12.92,16.69,-99.0,16.36,0.31,1.33,-0.03,14.9,16.08,0.69,0.29,41.66,2.02,0.22,2.35,3.11,1.33,1.21,8.65,-99.0,5561.98,-99.0,0.21,-18.24,2.09,15.53,0.3,0.04,0.28,5603.6,0.03,-99.0,0.17,-99.0,17.36,1,2223140000.0,120987000.0,86.5136,87.6468,87.6468,-21.0848,12.0854,69.0278,12.2815,87.6468,11.9029,2.0,0.0873051,3658.0,87.6468,12.4638
rs0978 ,0.02,0.68,0.04,0.01,0.14,0.08,12.27,0.15,12.33,19.39,0.06,2.1210158,0.02,0.24,0.22,0.2,198.05366,0.11,0.1,13.41,6.1,15.69,13.63,14.95,0.99,2.24,-0.03,12.54,14.6,0.66,0.36,21.66,0.47,0.02,3.65,4.48,2.4,2.09,9.95,-99.0,5671.66,-99.0,0.03,-19.72,3.07,14.31,0.37,0.05,0.07,5723.8,0.21,0.12,0.02,12.54,17.12,1,251322000.0,0.0,92.3628,98.4775,98.4775,-19.8724,12.2951,73.6948,12.4912,98.4775,11.4419,2.0,0.124129,5999.0,98.4775,12.5806
rs0979 ,0.02,0.23,0.03,0.01,0.3,0.06,14.79,0.11,-99.0,19.07,0.04,3.7833584,0.18,0.55,0.33,0.15,198.06755,0.08,-99.0,15.02,5.73,17.66,16.53,17.26,0.36,1.43,-0.1,-99.0,17.05,0.95,0.26,15.3,-99.0,0.05,2.4,3.17,1.33,1.19,8.35,-99.0,5865.15,-99.0,0.05,-17.44,2.2,17.61,0.27,0.03,0.14,5869.5,0.07,0.21,0.03,15.8,18.66,1,1393790000.0,116149000.0,0.0,0.0,0.0,-17.3355,0.0,0.0,0.0,0.0,10.8999,1.0,0.0,1344.0,0.0,0.0
rs0980 ,0.02,0.39,0.03,0.01,0.05,0.06,11.18,0.12,10.98,15.71,0.05,4.7299317,0.02,0.31,0.02,0.16,198.17647,0.08,0.11,11.84,14.11,13.95,12.46,13.49,0.61,1.83,-0.12,11.13,13.24,0.81,0.28,29.26,0.16,0.02,2.91,3.76,1.69,1.47,10.21,-99.0,6349.55,-99.0,0.02,-21.37,2.68,13.05,0.29,0.04,-99.0,6302.6,0.02,0.16,0.02,11.45,-99.0,1,4323780000.0,172186000.0,0.0,0.0,0.0,-21.3849,0.0,0.0,0.0,0.0,12.0619,1.0,0.0,3666.0,0.0,0.0
rs0981 ,0.02,0.25,0.03,0.01,0.08,0.06,14.38,0.11,14.03,18.26,0.04,3.3620568,0.06,0.08,0.09,0.15,198.37697,0.08,0.42,15.48,4.28,16.78,15.5,16.44,0.4,1.49,-0.02,14.57,16.26,0.39,0.27,10.23,0.24,0.02,2.46,3.23,1.37,1.22,8.75,-99.0,5917.13,-99.0,0.03,-18.28,2.27,16.1,0.28,0.04,0.03,5911.7,0.06,0.21,0.03,14.54,17.77,1,993099000.0,117825000.0,0.0,0.0,0.0,-18.2878,0.0,0.0,0.0,0.0,11.0749,1.0,0.0,6096.0,0.0,0.0
rs0982 ,0.02,0.3,0.03,0.01,0.36,0.06,-99.0,0.12,-99.0,19.37,0.05,4.4561547,0.07,-99.0,0.23,0.16,198.58813,0.09,-99.0,-99.0,3.42,17.85,16.65,17.49,0.47,1.62,0.14,12.34,17.27,0.55,0.28,8.4,9.79,0.03,2.63,3.45,1.49,1.31,8.41,-99.0,5948.7,-99.0,0.03,-17.24,2.44,17.1,0.29,0.04,0.07,5948.7,0.08,-99.0,0.03,15.77,18.98,0,954439000.0,102261000.0,0.0,0.0,0.0,-17.2433,0.0,0.0,0.0,0.0,10.847,1.0,0.0,9596.0,0.0,0.0
rs0983 ,0.02,0.17,0.02,0.01,0.13,0.06,14.16,0.1,14.31,17.58,0.04,2.5647135,0.03,0.23,0.1,0.14,198.63559,0.07,0.22,14.74,3.76,16.3,15.24,16.05,0.28,1.31,-0.03,14.27,15.92,0.75,0.24,7.89,0.1,0.02,2.19,2.94,1.16,1.05,8.75,-99.0,5892.85,-99.0,0.02,-18.65,2.06,15.8,0.25,0.03,0.03,5894.3,0.03,0.19,0.03,14.29,17.18,1,1171330000.0,133866000.0,0.0,0.0,0.0,-18.6372,0.0,0.0,0.0,0.0,11.1409,1.0,0.0,5256.0,0.0,0.0
rs0984 ,0.02,0.34,0.03,0.01,-99.0,0.06,-99.0,0.11,12.71,17.46,0.04,3.0413298,0.03,-99.0,-99.0,0.14,198.64203,0.08,0.09,13.71,8.0,15.71,-99.0,15.28,0.55,1.83,-0.02,13.02,15.06,0.36,0.26,17.96,0.35,0.03,2.86,3.77,1.58,1.36,9.37,-99.0,6406.19,-99.0,0.05,-19.58,2.74,14.88,0.26,0.03,0.05,6344.2,0.04,0.17,0.02,-99.0,16.67,1,3392410000.0,213237000.0,189.201,135.43,135.43,-21.5823,13.1189,180.917,13.1578,135.43,12.1799,6.0,0.137272,1345.0,135.43,13.0768
rs0985 ,0.02,0.22,0.02,0.01,0.34,0.06,14.18,0.1,14.45,17.86,0.04,3.0196875,0.09,0.68,0.21,0.14,198.6676,0.07,0.45,15.13,8.09,16.63,15.57,16.29,0.35,1.43,-0.05,13.79,16.13,0.74,0.24,17.09,0.29,0.05,2.3,3.07,1.22,1.09,8.85,-99.0,6406.19,-99.0,0.02,-18.68,2.2,16.16,0.25,0.03,0.06,6680.2,0.02,0.54,0.02,14.75,17.46,1,2364220000.0,150450000.0,189.201,135.43,135.43,-21.5823,13.1189,180.917,13.1578,135.43,12.1799,6.0,0.137272,1345.0,135.43,13.0768
rs0986 ,0.01,0.34,0.02,0.01,0.58,0.05,15.54,0.09,-99.0,19.47,0.04,2.9736832,0.08,1.41,1.99,0.13,198.68917,0.07,-99.0,-99.0,6.68,17.73,15.96,17.35,0.54,1.74,-0.03,-99.0,17.12,0.72,0.23,15.1,-99.0,0.06,2.81,3.66,1.61,1.41,8.57,-99.0,6406.19,-99.0,0.08,-17.43,2.59,16.84,0.23,0.03,0.17,6135.1,0.13,-99.0,0.03,15.65,18.65,1,410443000.0,42363100.0,189.201,135.43,135.43,-21.5823,13.1189,180.917,13.1578,135.43,12.1799,6.0,0.137272,1345.0,135.43,13.0768
